date,temperature_c,temp_max_c,temp_min_c,rainfall_mm,humidity_pct,wind_speed_kmh,year,month,day_of_year
2020-01-10,20.82,24.62,17.86,0.52,56.8,7.7,2020,1,10
2020-01-11,20.79,23.07,16.97,1.35,60.8,7.7,2020,1,11
2020-01-12,22.51,25.32,20.2,0.11,65.1,7.7,2020,1,12
2020-01-13,23.26,27.24,20.79,1.1,56.1,7.7,2020,1,13
2020-01-14,22.19,24.28,19.31,0.47,61.7,6.8,2020,1,14
2020-01-15,22.9,26.89,19.64,0.19,67.0,0.8,2020,1,15
2020-01-16,20.08,23.33,16.35,0.99,58.0,6.8,2020,1,16
2020-01-17,21.92,25.89,19.78,2.44,64.4,6.9,2020,1,17
2020-01-18,19.64,21.73,16.47,1.68,61.6,9.3,2020,1,18
2020-01-19,20.22,24.18,17.26,2.11,58.2,7.0,2020,1,19
2020-01-20,21.64,25.51,18.04,0.75,60.7,8.0,2020,1,20
2020-01-21,20.77,23.21,17.29,0.33,60.0,13.1,2020,1,21
2020-01-22,20.35,22.92,17.91,1.83,54.1,8.0,2020,1,22
2020-01-23,19.89,23.63,16.01,1.46,60.9,8.1,2020,1,23
2020-01-24,18.59,21.74,14.64,0.19,56.1,8.6,2020,1,24
2020-01-25,17.61,21.18,13.73,2.96,65.3,6.6,2020,1,25
2020-01-26,19.69,22.4,16.19,0.89,47.8,4.4,2020,1,26
2020-01-27,18.46,20.85,15.31,0.37,57.9,3.0,2020,1,27
2020-01-28,19.24,21.51,16.78,2.1,68.9,13.3,2020,1,28
2020-01-29,21.07,24.06,18.59,0.0,53.0,6.8,2020,1,29
2020-01-30,21.13,24.21,17.35,3.06,60.5,9.3,2020,1,30
2020-01-31,21.37,23.69,17.63,0.13,59.1,6.7,2020,1,31
2020-02-01,21.94,25.17,19.2,3.08,65.7,5.5,2020,2,32
2020-02-02,23.01,26.73,20.25,2.22,69.0,7.9,2020,2,33
2020-02-03,21.33,24.95,17.37,0.17,69.3,12.9,2020,2,34
2020-02-04,21.86,25.27,18.08,0.5,58.5,9.0,2020,2,35
2020-02-05,22.54,24.72,18.57,1.89,65.6,8.0,2020,2,36
2020-02-06,20.95,24.63,17.37,0.69,60.4,8.7,2020,2,37
2020-02-07,19.88,23.17,17.17,0.25,60.6,9.9,2020,2,38
2020-02-08,22.14,24.77,19.23,0.24,57.0,13.4,2020,2,39
2020-02-09,22.19,24.47,19.33,0.03,53.5,9.0,2020,2,40
2020-02-10,23.92,27.8,20.46,1.74,58.2,8.4,2020,2,41
2020-02-11,20.92,23.93,17.46,0.35,58.7,10.9,2020,2,42
2020-02-12,22.49,25.44,18.65,1.89,48.6,8.2,2020,2,43
2020-02-13,20.66,23.58,17.22,0.7,64.1,10.7,2020,2,44
2020-02-14,24.12,27.71,20.54,0.15,63.4,4.6,2020,2,45
2020-02-15,25.45,27.85,22.21,1.98,68.9,9.0,2020,2,46
2020-02-16,24.98,27.39,22.09,0.67,57.3,7.6,2020,2,47
2020-02-17,24.87,27.91,22.87,0.94,74.9,7.1,2020,2,48
2020-02-18,24.15,27.6,20.46,0.44,64.9,14.1,2020,2,49
2020-02-19,22.08,24.8,18.9,0.03,55.1,7.2,2020,2,50
2020-02-20,24.14,27.51,21.46,0.82,53.9,14.4,2020,2,51
2020-02-21,25.37,28.91,21.67,1.23,63.0,10.5,2020,2,52
2020-02-22,24.86,28.15,21.2,0.42,68.4,8.6,2020,2,53
2020-02-23,26.29,29.18,23.69,1.42,59.5,8.2,2020,2,54
2020-02-24,22.92,25.03,18.98,0.55,62.1,7.5,2020,2,55
2020-02-25,22.31,25.27,19.07,0.22,64.3,5.2,2020,2,56
2020-02-26,19.04,22.69,16.38,4.91,62.9,5.0,2020,2,57
2020-02-27,19.84,22.69,17.83,0.47,61.3,11.2,2020,2,58
2020-02-28,19.55,22.9,16.44,2.77,55.1,9.9,2020,2,59
2020-02-29,20.11,23.89,17.62,2.82,66.3,9.0,2020,2,60
2020-03-01,25.51,27.72,21.86,6.95,56.6,7.1,2020,3,61
2020-03-02,27.28,29.71,23.31,7.95,66.3,10.5,2020,3,62
2020-03-03,26.89,29.51,23.95,2.5,54.0,10.3,2020,3,63
2020-03-04,25.94,29.45,22.35,1.28,57.6,6.3,2020,3,64
2020-03-05,27.58,31.47,24.98,2.26,54.1,7.6,2020,3,65
2020-03-06,24.88,28.54,21.54,0.47,58.8,8.1,2020,3,66
2020-03-07,24.62,27.21,22.49,4.2,63.5,12.3,2020,3,67
2020-03-08,25.02,28.78,22.65,4.37,56.1,11.7,2020,3,68
2020-03-09,25.66,27.87,23.63,0.46,60.6,12.3,2020,3,69
2020-03-10,25.55,27.88,23.53,1.29,47.9,13.2,2020,3,70
2020-03-11,28.33,31.38,25.76,5.13,57.0,12.4,2020,3,71
2020-03-12,29.52,31.93,27.42,0.74,60.1,8.4,2020,3,72
2020-03-13,31.8,35.02,29.5,0.1,61.9,12.5,2020,3,73
2020-03-14,28.4,32.04,25.15,4.46,62.7,9.8,2020,3,74
2020-03-15,27.94,30.89,25.12,0.88,56.7,11.5,2020,3,75
2020-03-16,29.18,32.99,26.43,1.51,51.5,17.1,2020,3,76
2020-03-17,27.53,31.07,23.53,0.73,58.3,5.2,2020,3,77
2020-03-18,29.95,32.08,27.27,0.69,68.7,6.1,2020,3,78
2020-03-19,29.82,33.08,27.16,1.41,62.8,11.5,2020,3,79
2020-03-20,25.14,28.2,21.44,0.99,56.1,18.7,2020,3,80
2020-03-21,24.63,26.74,22.56,4.44,57.9,10.8,2020,3,81
2020-03-22,26.56,28.63,23.62,4.4,56.4,14.6,2020,3,82
2020-03-23,29.55,33.32,27.01,5.69,52.9,12.2,2020,3,83
2020-03-24,29.43,32.66,25.56,0.89,57.5,15.0,2020,3,84
2020-03-25,29.3,32.8,26.15,6.78,59.3,12.1,2020,3,85
2020-03-26,29.98,32.64,26.3,2.54,57.7,9.5,2020,3,86
2020-03-27,28.59,31.61,24.7,4.43,56.2,8.9,2020,3,87
2020-03-28,27.3,29.89,23.86,0.38,55.4,12.6,2020,3,88
2020-03-29,24.33,27.31,21.59,3.71,66.4,5.8,2020,3,89
2020-03-30,24.51,27.46,21.46,0.94,60.8,10.4,2020,3,90
2020-03-31,25.56,29.44,22.96,4.38,63.4,13.7,2020,3,91
2020-04-01,29.79,32.46,27.35,0.24,62.1,11.3,2020,4,92
2020-04-02,31.48,33.87,27.71,0.22,58.5,9.6,2020,4,93
2020-04-03,31.39,34.97,28.4,2.33,62.5,12.1,2020,4,94
2020-04-04,32.36,35.27,30.02,0.93,51.3,17.1,2020,4,95
2020-04-05,34.2,37.15,30.81,3.69,64.2,16.4,2020,4,96
2020-04-06,33.12,36.85,30.93,0.67,72.1,13.1,2020,4,97
2020-04-07,33.91,35.95,30.87,0.6,67.6,16.9,2020,4,98
2020-04-08,33.72,36.66,31.22,12.18,59.5,12.5,2020,4,99
2020-04-09,33.44,36.13,30.73,2.72,58.7,13.7,2020,4,100
2020-04-10,33.24,35.65,30.03,1.07,53.9,12.1,2020,4,101
2020-04-11,33.37,35.71,30.6,2.38,65.2,12.5,2020,4,102
2020-04-12,33.26,36.83,30.41,0.65,63.0,6.3,2020,4,103
2020-04-13,33.19,35.22,31.03,1.52,65.2,12.9,2020,4,104
2020-04-14,33.33,36.43,31.13,2.19,51.7,19.5,2020,4,105
2020-04-15,31.65,35.56,28.68,2.2,61.7,14.5,2020,4,106
2020-04-16,32.27,35.79,28.99,18.07,67.4,9.6,2020,4,107
2020-04-17,31.63,33.76,28.31,0.44,67.9,15.4,2020,4,108
2020-04-18,31.11,34.03,27.4,1.08,64.1,15.5,2020,4,109
2020-04-19,31.79,34.87,28.64,0.05,63.0,16.1,2020,4,110
2020-04-20,31.07,34.62,27.81,3.4,64.6,11.1,2020,4,111
2020-04-21,30.15,33.23,26.94,2.57,63.6,15.0,2020,4,112
2020-04-22,32.53,35.53,29.42,3.05,65.1,18.7,2020,4,113
2020-04-23,30.71,34.46,27.32,0.45,62.9,11.6,2020,4,114
2020-04-24,31.96,34.53,28.9,0.83,59.5,11.6,2020,4,115
2020-04-25,33.09,35.54,30.72,1.57,65.5,13.1,2020,4,116
2020-04-26,32.28,35.51,28.92,0.84,68.2,15.5,2020,4,117
2020-04-27,32.7,36.29,29.55,9.6,72.2,13.8,2020,4,118
2020-04-28,32.06,34.5,29.78,0.82,54.5,16.5,2020,4,119
2020-04-29,30.78,33.33,28.14,0.93,54.6,15.2,2020,4,120
2020-04-30,31.97,34.93,29.38,1.55,63.1,13.1,2020,4,121
2020-05-01,31.0,33.89,28.66,1.65,70.4,12.1,2020,5,122
2020-05-02,30.7,34.09,27.5,0.98,69.8,12.7,2020,5,123
2020-05-03,30.39,33.02,28.15,7.78,77.9,12.3,2020,5,124
2020-05-04,31.48,34.44,29.12,12.12,68.3,15.2,2020,5,125
2020-05-05,31.1,33.48,27.66,0.11,75.6,10.0,2020,5,126
2020-05-06,29.9,32.83,27.42,5.16,74.4,18.4,2020,5,127
2020-05-07,31.53,35.43,29.04,4.02,74.3,12.5,2020,5,128
2020-05-08,30.01,33.45,27.8,2.72,79.3,20.9,2020,5,129
2020-05-09,31.38,34.94,29.24,11.6,64.3,14.0,2020,5,130
2020-05-10,32.78,36.35,28.86,0.55,69.2,19.4,2020,5,131
2020-05-11,33.1,36.87,30.97,8.11,77.1,14.7,2020,5,132
2020-05-12,32.16,35.11,30.1,8.59,67.3,14.2,2020,5,133
2020-05-13,30.51,34.44,28.4,14.89,68.8,16.9,2020,5,134
2020-05-14,31.36,33.59,28.58,7.06,68.7,14.0,2020,5,135
2020-05-15,31.16,35.06,29.04,6.43,77.8,14.6,2020,5,136
2020-05-16,33.04,35.47,29.26,13.38,66.1,13.9,2020,5,137
2020-05-17,31.68,34.54,29.01,1.02,74.2,12.8,2020,5,138
2020-05-18,30.78,33.95,28.55,2.17,74.1,11.6,2020,5,139
2020-05-19,31.28,34.77,28.91,2.89,76.6,11.2,2020,5,140
2020-05-20,30.43,33.9,27.72,6.33,73.2,13.4,2020,5,141
2020-05-21,29.51,33.24,25.88,12.68,71.2,18.8,2020,5,142
2020-05-22,28.71,32.14,26.05,9.52,70.5,15.8,2020,5,143
2020-05-23,28.17,30.83,25.7,0.35,77.8,18.2,2020,5,144
2020-05-24,29.15,32.98,26.95,3.83,68.8,13.1,2020,5,145
2020-05-25,31.31,33.95,28.46,4.17,78.9,8.9,2020,5,146
2020-05-26,29.64,32.62,27.06,5.05,78.8,10.3,2020,5,147
2020-05-27,29.79,32.31,25.83,4.29,72.5,14.8,2020,5,148
2020-05-28,30.99,33.59,28.28,14.35,72.8,17.4,2020,5,149
2020-05-29,31.86,34.36,28.62,11.26,76.0,10.4,2020,5,150
2020-05-30,31.82,35.49,28.98,1.92,75.0,19.1,2020,5,151
2020-05-31,31.73,34.97,29.55,0.16,73.9,12.0,2020,5,152
2020-06-01,31.48,34.25,28.81,2.71,83.5,8.5,2020,6,153
2020-06-02,31.89,34.41,28.65,2.15,81.7,16.1,2020,6,154
2020-06-03,28.87,31.11,24.94,11.85,88.9,16.0,2020,6,155
2020-06-04,28.7,31.98,24.93,0.72,83.1,16.1,2020,6,156
2020-06-05,28.96,31.54,26.5,0.38,84.4,18.4,2020,6,157
2020-06-06,28.29,32.23,24.84,4.22,87.6,16.4,2020,6,158
2020-06-07,28.94,31.02,26.93,13.19,83.1,15.9,2020,6,159
2020-06-08,28.35,30.35,24.84,8.45,84.5,19.5,2020,6,160
2020-06-09,28.18,31.0,24.25,9.29,91.3,7.5,2020,6,161
2020-06-10,28.36,31.12,24.67,22.76,97.1,12.6,2020,6,162
2020-06-11,29.01,31.46,26.67,17.59,86.8,12.0,2020,6,163
2020-06-12,28.44,30.66,25.5,15.22,74.3,18.1,2020,6,164
2020-06-13,29.64,32.61,26.19,15.85,89.0,18.2,2020,6,165
2020-06-14,29.58,32.27,25.84,28.22,88.7,13.0,2020,6,166
2020-06-15,31.15,33.87,29.05,23.31,95.6,14.1,2020,6,167
2020-06-16,30.59,32.85,28.0,15.29,86.5,15.2,2020,6,168
2020-06-17,30.88,33.59,27.6,86.62,93.5,13.3,2020,6,169
2020-06-18,31.33,35.28,28.48,14.72,84.9,15.1,2020,6,170
2020-06-19,30.22,32.87,26.29,4.01,81.9,10.3,2020,6,171
2020-06-20,32.24,35.38,29.91,72.06,87.7,13.2,2020,6,172
2020-06-21,31.05,33.42,27.21,22.92,91.3,20.0,2020,6,173
2020-06-22,31.18,33.93,27.86,31.1,93.3,18.6,2020,6,174
2020-06-23,29.38,33.2,26.04,23.39,99.0,15.9,2020,6,175
2020-06-24,29.71,32.68,27.25,33.0,91.4,13.5,2020,6,176
2020-06-25,29.15,33.06,25.65,16.62,82.8,11.2,2020,6,177
2020-06-26,30.45,33.42,27.96,0.83,90.1,13.5,2020,6,178
2020-06-27,31.11,34.14,28.54,0.26,87.9,21.8,2020,6,179
2020-06-28,31.65,33.77,27.87,7.03,87.7,10.9,2020,6,180
2020-06-29,31.1,34.95,27.1,9.18,88.3,17.8,2020,6,181
2020-06-30,29.64,32.5,26.22,26.41,92.3,19.7,2020,6,182
2020-07-01,28.98,31.56,26.82,10.46,88.0,20.3,2020,7,183
2020-07-02,28.7,31.67,26.0,25.91,89.8,19.2,2020,7,184
2020-07-03,29.22,32.92,25.23,1.94,89.1,17.1,2020,7,185
2020-07-04,30.15,33.44,26.52,22.66,95.2,17.9,2020,7,186
2020-07-05,30.94,32.96,28.26,3.49,89.5,17.5,2020,7,187
2020-07-06,30.76,33.38,27.57,1.04,82.7,9.7,2020,7,188
2020-07-07,31.94,34.72,28.15,3.98,85.4,20.4,2020,7,189
2020-07-08,31.91,35.24,28.43,22.06,89.3,13.9,2020,7,190
2020-07-09,31.0,33.72,28.55,48.77,89.3,15.9,2020,7,191
2020-07-10,31.28,34.0,28.58,12.86,89.0,17.3,2020,7,192
2020-07-11,31.33,34.09,28.52,5.33,87.9,16.9,2020,7,193
2020-07-12,29.1,32.95,25.1,4.02,91.3,15.4,2020,7,194
2020-07-13,28.98,32.96,25.07,21.67,85.8,14.3,2020,7,195
2020-07-14,29.43,31.86,26.78,31.56,83.0,16.1,2020,7,196
2020-07-15,29.65,32.79,25.77,3.25,82.8,14.5,2020,7,197
2020-07-16,30.66,33.97,27.95,14.02,94.7,18.5,2020,7,198
2020-07-17,31.67,35.27,29.28,26.26,84.0,18.2,2020,7,199
2020-07-18,30.0,32.95,26.26,16.63,96.2,14.9,2020,7,200
2020-07-19,30.65,33.82,28.56,8.15,81.9,15.3,2020,7,201
2020-07-20,29.72,32.18,26.28,0.62,89.7,21.8,2020,7,202
2020-07-21,28.86,31.99,25.9,5.6,90.8,20.4,2020,7,203
2020-07-22,29.93,33.45,26.17,17.95,83.9,17.6,2020,7,204
2020-07-23,30.06,33.5,26.27,7.61,86.0,14.7,2020,7,205
2020-07-24,30.14,32.72,27.01,19.83,89.7,14.1,2020,7,206
2020-07-25,29.75,31.82,27.62,11.53,85.6,17.0,2020,7,207
2020-07-26,28.86,31.03,26.58,2.89,76.5,17.5,2020,7,208
2020-07-27,29.93,33.02,26.67,12.41,89.8,16.6,2020,7,209
2020-07-28,31.31,33.42,28.23,5.57,92.4,18.3,2020,7,210
2020-07-29,30.52,34.26,27.54,20.43,83.7,17.2,2020,7,211
2020-07-30,29.72,33.54,26.17,16.38,87.9,20.5,2020,7,212
2020-07-31,29.68,32.44,26.17,6.33,83.2,16.2,2020,7,213
2020-08-01,29.89,33.86,26.7,2.57,93.2,13.5,2020,8,214
2020-08-02,29.61,32.52,26.79,11.76,90.9,11.9,2020,8,215
2020-08-03,29.51,31.94,25.59,9.46,88.5,11.3,2020,8,216
2020-08-04,29.36,33.25,26.8,8.34,87.7,13.0,2020,8,217
2020-08-05,30.51,32.78,26.86,30.16,87.2,13.3,2020,8,218
2020-08-06,30.0,32.91,27.06,12.71,92.7,15.3,2020,8,219
2020-08-07,27.89,31.82,25.7,11.22,80.9,15.9,2020,8,220
2020-08-08,28.63,31.57,24.8,4.9,88.3,14.0,2020,8,221
2020-08-09,29.17,32.48,25.53,17.2,94.4,11.0,2020,8,222
2020-08-10,28.28,30.6,25.65,0.98,82.3,14.2,2020,8,223
2020-08-11,29.52,32.94,26.2,1.96,82.5,14.2,2020,8,224
2020-08-12,30.61,33.02,27.34,11.5,79.7,16.7,2020,8,225
2020-08-13,30.06,32.74,27.32,9.42,92.3,16.4,2020,8,226
2020-08-14,30.5,34.02,27.2,2.09,86.6,10.5,2020,8,227
2020-08-15,30.39,33.48,27.55,26.27,92.2,13.9,2020,8,228
2020-08-16,30.14,32.16,26.5,0.21,92.4,17.6,2020,8,229
2020-08-17,31.09,33.75,27.69,8.03,97.2,15.0,2020,8,230
2020-08-18,31.64,34.53,29.63,2.03,87.6,14.5,2020,8,231
2020-08-19,31.19,34.85,27.93,9.36,81.4,18.0,2020,8,232
2020-08-20,30.74,34.66,28.11,4.08,96.7,9.2,2020,8,233
2020-08-21,30.2,32.8,27.45,14.75,89.0,13.6,2020,8,234
2020-08-22,30.07,32.5,27.02,9.96,96.1,10.4,2020,8,235
2020-08-23,30.5,34.34,27.5,3.33,77.8,12.2,2020,8,236
2020-08-24,31.36,33.98,28.34,28.19,94.2,11.1,2020,8,237
2020-08-25,30.36,33.14,26.92,46.76,95.0,15.1,2020,8,238
2020-08-26,30.66,33.77,28.62,3.26,85.8,13.9,2020,8,239
2020-08-27,30.6,34.45,28.06,28.47,88.8,12.3,2020,8,240
2020-08-28,30.21,32.34,28.17,0.79,88.7,14.2,2020,8,241
2020-08-29,30.78,34.4,27.98,7.38,84.2,11.0,2020,8,242
2020-08-30,30.36,32.45,27.43,3.02,86.5,12.9,2020,8,243
2020-08-31,29.95,33.15,27.42,10.82,95.0,13.5,2020,8,244
2020-09-01,29.48,33.21,26.35,13.63,89.6,13.9,2020,9,245
2020-09-02,29.12,32.47,26.05,2.19,83.5,11.7,2020,9,246
2020-09-03,29.34,31.42,26.87,2.26,81.9,16.0,2020,9,247
2020-09-04,29.97,31.98,26.79,52.23,99.0,5.5,2020,9,248
2020-09-05,31.05,34.62,27.46,5.63,88.8,12.2,2020,9,249
2020-09-06,31.74,34.92,28.97,14.97,91.7,8.9,2020,9,250
2020-09-07,30.62,32.97,28.5,18.77,80.9,9.0,2020,9,251
2020-09-08,29.97,33.39,27.59,0.39,85.3,10.8,2020,9,252
2020-09-09,30.0,32.9,27.92,12.22,79.7,12.4,2020,9,253
2020-09-10,29.22,31.93,26.95,10.65,93.6,20.1,2020,9,254
2020-09-11,29.62,32.11,25.72,19.2,87.9,8.0,2020,9,255
2020-09-12,29.74,33.55,27.25,0.1,95.2,10.8,2020,9,256
2020-09-13,29.94,33.22,27.53,5.35,89.9,12.7,2020,9,257
2020-09-14,31.45,35.02,28.08,14.11,85.4,16.0,2020,9,258
2020-09-15,30.54,33.34,27.11,7.84,80.6,17.3,2020,9,259
2020-09-16,31.24,34.24,28.8,10.2,86.2,13.0,2020,9,260
2020-09-17,30.84,34.79,28.2,2.49,82.7,8.0,2020,9,261
2020-09-18,31.76,34.19,28.18,16.75,72.9,15.4,2020,9,262
2020-09-19,31.91,35.41,28.63,6.34,80.6,11.7,2020,9,263
2020-09-20,31.62,33.68,27.68,6.45,85.9,14.9,2020,9,264
2020-09-21,30.95,34.35,28.89,20.61,99.0,9.2,2020,9,265
2020-09-22,31.32,35.07,28.9,9.23,77.8,12.4,2020,9,266
2020-09-23,32.09,36.0,29.02,0.76,91.6,17.3,2020,9,267
2020-09-24,31.62,34.46,29.35,1.59,83.7,9.4,2020,9,268
2020-09-25,30.75,33.86,28.01,7.47,91.3,15.9,2020,9,269
2020-09-26,31.48,34.27,29.13,13.52,86.4,13.5,2020,9,270
2020-09-27,30.61,32.78,28.59,7.99,86.6,13.2,2020,9,271
2020-09-28,29.92,33.52,27.9,19.25,83.8,12.1,2020,9,272
2020-09-29,29.43,33.3,25.62,8.8,87.6,13.2,2020,9,273
2020-09-30,30.3,32.88,28.01,1.17,86.6,11.1,2020,9,274
2020-10-01,28.14,30.21,25.95,0.23,71.2,8.4,2020,10,275
2020-10-02,30.49,33.15,27.39,9.35,76.5,15.7,2020,10,276
2020-10-03,29.04,32.2,26.6,3.36,71.1,9.0,2020,10,277
2020-10-04,29.27,31.75,26.22,4.0,74.9,7.4,2020,10,278
2020-10-05,28.43,30.45,26.29,1.38,76.6,8.3,2020,10,279
2020-10-06,30.21,33.07,27.41,3.58,71.1,2.6,2020,10,280
2020-10-07,31.13,34.08,29.04,1.34,78.2,8.6,2020,10,281
2020-10-08,31.01,33.48,28.34,23.87,76.9,11.4,2020,10,282
2020-10-09,30.84,33.62,27.98,3.41,77.6,5.3,2020,10,283
2020-10-10,29.57,33.49,26.59,2.85,86.7,6.3,2020,10,284
2020-10-11,28.94,31.87,25.54,16.27,76.5,5.0,2020,10,285
2020-10-12,29.69,33.25,26.04,2.11,84.5,9.7,2020,10,286
2020-10-13,30.16,34.04,27.96,10.03,76.1,5.6,2020,10,287
2020-10-14,30.45,33.3,27.7,4.65,76.8,4.2,2020,10,288
2020-10-15,29.38,33.21,26.45,0.5,81.9,7.3,2020,10,289
2020-10-16,29.36,32.32,26.6,6.51,79.8,8.1,2020,10,290
2020-10-17,28.62,32.59,25.99,2.99,81.1,8.5,2020,10,291
2020-10-18,30.62,33.54,27.63,4.52,81.7,9.2,2020,10,292
2020-10-19,30.1,33.4,26.72,0.1,82.0,2.3,2020,10,293
2020-10-20,30.21,34.16,26.41,1.58,84.6,8.8,2020,10,294
2020-10-21,29.23,31.43,26.65,7.39,73.8,10.5,2020,10,295
2020-10-22,27.62,30.31,23.91,1.09,66.4,4.3,2020,10,296
2020-10-23,28.62,31.36,24.81,2.56,69.5,6.5,2020,10,297
2020-10-24,29.49,32.01,25.97,5.27,81.4,12.6,2020,10,298
2020-10-25,29.23,31.88,26.79,1.99,76.9,5.6,2020,10,299
2020-10-26,29.81,33.66,26.38,0.29,83.6,10.0,2020,10,300
2020-10-27,29.81,32.92,26.75,4.22,82.5,4.3,2020,10,301
2020-10-28,30.02,32.77,27.19,13.44,75.2,7.5,2020,10,302
2020-10-29,31.42,35.26,28.73,0.64,78.9,5.7,2020,10,303
2020-10-30,31.35,34.37,28.28,2.2,68.6,9.7,2020,10,304
2020-10-31,31.41,33.68,28.88,0.55,71.7,7.8,2020,10,305
2020-11-01,25.17,28.66,23.0,1.62,57.1,9.7,2020,11,306
2020-11-02,24.81,27.4,22.32,2.57,67.3,6.4,2020,11,307
2020-11-03,24.7,27.39,22.36,2.68,62.2,1.7,2020,11,308
2020-11-04,24.43,27.36,21.95,2.07,52.4,5.7,2020,11,309
2020-11-05,24.4,27.33,20.97,2.9,60.9,7.2,2020,11,310
2020-11-06,24.52,27.52,21.79,0.59,61.3,5.0,2020,11,311
2020-11-07,23.69,26.36,19.87,2.17,62.9,16.0,2020,11,312
2020-11-08,23.79,26.89,20.47,0.57,67.5,6.4,2020,11,313
2020-11-09,24.78,28.42,21.91,0.5,76.3,9.7,2020,11,314
2020-11-10,25.23,27.69,22.2,1.25,62.5,8.8,2020,11,315
2020-11-11,25.04,27.56,21.09,4.25,66.7,7.5,2020,11,316
2020-11-12,25.52,28.58,21.84,0.43,62.9,8.3,2020,11,317
2020-11-13,21.98,24.05,18.09,1.86,65.0,9.1,2020,11,318
2020-11-14,23.37,26.85,20.84,3.96,59.6,1.8,2020,11,319
2020-11-15,21.36,24.34,17.96,3.02,66.2,9.3,2020,11,320
2020-11-16,24.01,26.58,20.03,0.95,60.8,7.4,2020,11,321
2020-11-17,24.94,27.29,21.5,0.66,54.3,10.3,2020,11,322
2020-11-18,24.63,26.95,21.88,0.23,63.2,11.0,2020,11,323
2020-11-19,25.19,28.72,22.36,0.26,53.2,9.8,2020,11,324
2020-11-20,24.81,28.55,21.94,0.93,68.9,11.5,2020,11,325
2020-11-21,25.66,28.99,22.35,1.04,56.2,6.1,2020,11,326
2020-11-22,23.37,26.97,21.15,1.08,67.9,7.3,2020,11,327
2020-11-23,24.86,27.76,22.05,0.95,73.7,10.2,2020,11,328
2020-11-24,25.94,29.12,22.14,2.25,66.9,8.5,2020,11,329
2020-11-25,24.32,27.04,20.95,1.7,58.7,13.8,2020,11,330
2020-11-26,25.77,29.26,21.86,1.52,66.0,10.9,2020,11,331
2020-11-27,25.6,28.18,23.01,4.72,66.9,9.5,2020,11,332
2020-11-28,26.08,29.0,23.81,2.18,69.6,1.3,2020,11,333
2020-11-29,23.35,25.88,19.89,0.01,62.1,3.4,2020,11,334
2020-11-30,25.67,28.44,22.8,1.81,64.9,10.3,2020,11,335
2020-12-01,21.33,24.22,18.96,1.26,57.8,6.9,2020,12,336
2020-12-02,21.94,25.25,18.09,0.16,66.4,5.1,2020,12,337
2020-12-03,20.89,23.89,17.71,0.46,49.3,13.0,2020,12,338
2020-12-04,21.4,24.33,18.29,0.42,47.3,7.0,2020,12,339
2020-12-05,20.61,24.46,16.82,0.43,61.2,8.3,2020,12,340
2020-12-06,20.39,23.89,16.43,0.02,64.2,1.8,2020,12,341
2020-12-07,20.47,22.93,17.67,0.22,52.9,8.1,2020,12,342
2020-12-08,21.01,24.18,17.04,0.14,68.5,10.7,2020,12,343
2020-12-09,23.11,26.85,19.6,0.21,57.7,10.0,2020,12,344
2020-12-10,22.24,24.65,19.79,2.04,73.0,1.0,2020,12,345
2020-12-11,20.48,24.2,16.76,0.14,52.8,4.0,2020,12,346
2020-12-12,20.48,22.7,18.23,0.6,57.3,7.6,2020,12,347
2020-12-13,20.31,23.66,17.87,0.41,61.8,6.6,2020,12,348
2020-12-14,20.33,23.57,16.45,0.05,59.4,5.9,2020,12,349
2020-12-15,20.17,23.5,16.77,0.63,50.8,9.1,2020,12,350
2020-12-16,18.77,21.04,14.81,1.94,59.6,6.9,2020,12,351
2020-12-17,19.26,22.13,16.69,0.22,60.2,8.0,2020,12,352
2020-12-18,19.7,23.34,16.0,1.43,63.5,7.1,2020,12,353
2020-12-19,19.99,23.67,17.66,0.11,54.8,4.5,2020,12,354
2020-12-20,20.49,23.27,17.51,0.46,51.9,5.6,2020,12,355
2020-12-21,21.28,24.28,17.82,0.97,64.2,10.3,2020,12,356
2020-12-22,19.57,22.32,17.39,1.31,51.2,6.3,2020,12,357
2020-12-23,21.81,24.05,19.55,0.99,52.5,7.4,2020,12,358
2020-12-24,22.77,25.45,19.91,0.66,59.0,7.0,2020,12,359
2020-12-25,23.63,26.64,19.82,0.47,52.5,8.3,2020,12,360
2020-12-26,25.83,29.68,22.09,1.01,53.5,5.2,2020,12,361
2020-12-27,25.83,29.44,22.57,0.46,59.2,8.7,2020,12,362
2020-12-28,24.4,27.61,21.19,0.5,61.0,0.2,2020,12,363
2020-12-29,24.99,27.43,22.05,1.22,64.7,4.0,2020,12,364
2020-12-30,24.99,27.59,21.9,0.55,56.3,6.2,2020,12,365
2020-12-31,24.67,27.86,21.41,0.05,62.8,0.5,2020,12,366
2021-01-01,19.87,22.81,16.93,0.88,62.4,3.4,2021,1,1
2021-01-02,19.55,21.58,15.67,0.98,65.8,11.0,2021,1,2
2021-01-03,16.36,20.22,12.55,1.5,58.2,5.5,2021,1,3
2021-01-04,18.95,21.49,15.3,1.4,63.3,10.0,2021,1,4
2021-01-05,18.21,20.52,16.18,0.21,52.6,10.4,2021,1,5
2021-01-06,19.73,23.11,15.83,0.25,63.1,6.4,2021,1,6
2021-01-07,18.88,22.38,15.77,0.52,69.6,11.8,2021,1,7
2021-01-08,21.98,25.95,19.31,0.62,59.6,5.6,2021,1,8
2021-01-09,22.49,24.9,18.96,0.39,60.5,11.7,2021,1,9
