date,temperature_c,temp_max_c,temp_min_c,rainfall_mm,humidity_pct,wind_speed_kmh,year,month,day_of_year,season,decade,temp_7day,temp_30day,rain_30day,temp_zscore,is_anomaly
2021-04-12,32.53,34.9,28.73,4.27,64.8,8.9,2021,4,102,Spring,2020,32.06,31.85,3.78,1.118,0
2021-04-13,31.03,34.43,28.23,1.06,59.8,10.0,2021,4,103,Spring,2020,31.78,31.96,3.79,0.791,0
2021-04-14,29.68,31.82,25.68,1.03,62.5,14.2,2021,4,104,Spring,2020,31.65,32.04,4.12,0.497,0
2021-04-15,30.18,32.94,26.51,5.57,62.9,18.5,2021,4,105,Spring,2020,31.47,32.05,4.19,0.606,0
2021-04-16,31.12,33.81,28.15,2.54,54.1,16.8,2021,4,106,Spring,2020,31.69,32.03,4.25,0.811,0
2021-04-17,32.83,35.69,30.79,1.5,56.1,13.5,2021,4,107,Spring,2020,31.96,31.89,4.01,1.183,0
2021-04-18,32.89,36.64,30.09,2.03,74.2,16.4,2021,4,108,Spring,2020,32.55,31.83,3.97,1.197,0
2021-04-19,34.12,36.98,31.07,7.06,62.6,11.1,2021,4,109,Spring,2020,33.1,31.77,4.05,1.465,0
2021-04-20,32.89,36.87,30.09,0.64,53.5,14.5,2021,4,110,Spring,2020,33.27,31.71,3.41,1.197,0
2021-04-21,33.79,36.03,29.85,3.21,58.9,11.9,2021,4,111,Spring,2020,33.04,31.61,3.33,1.393,0
2021-04-22,34.04,36.04,31.5,3.89,58.5,15.5,2021,4,112,Spring,2020,32.32,31.57,3.07,1.447,0
2021-04-23,32.3,34.99,30.15,0.84,64.9,15.0,2021,4,113,Spring,2020,31.6,31.49,2.97,1.068,0
2021-04-24,31.22,34.14,28.34,0.13,62.2,13.3,2021,4,114,Spring,2020,31.15,31.5,3.28,0.833,0
2021-04-25,27.88,31.1,24.66,0.13,61.6,11.3,2021,4,115,Spring,2020,30.66,31.49,2.93,0.105,0
2021-04-26,29.08,33.01,26.85,1.66,65.6,13.8,2021,4,116,Spring,2020,30.24,31.44,3.3,0.366,0
2021-04-27,29.74,33.0,27.26,4.2,63.2,10.6,2021,4,117,Spring,2020,29.76,31.31,3.41,0.51,0
2021-04-28,30.36,32.41,27.43,12.88,60.2,11.1,2021,4,118,Spring,2020,29.56,31.21,3.32,0.645,0
2021-04-29,31.1,33.36,28.99,2.27,59.6,11.6,2021,4,119,Spring,2020,30.02,31.19,3.59,0.806,0
2021-04-30,28.97,31.48,26.83,3.31,65.7,9.7,2021,4,120,Spring,2020,30.36,31.25,3.74,0.342,0
2021-05-01,29.8,32.86,27.27,1.44,74.7,15.0,2021,5,121,Spring,2020,30.61,31.31,3.74,0.523,0
2021-05-02,31.06,33.7,28.0,5.26,66.0,14.6,2021,5,122,Spring,2020,30.6,31.34,3.94,0.798,0
2021-05-03,31.49,34.14,29.26,2.87,76.4,8.5,2021,5,123,Spring,2020,30.59,31.32,4.01,0.891,0
2021-05-04,31.52,35.38,28.19,2.75,75.9,16.2,2021,5,124,Spring,2020,30.87,31.26,3.98,0.898,0
2021-05-05,30.23,33.44,27.06,1.66,79.9,12.5,2021,5,125,Spring,2020,31.21,31.17,3.94,0.617,0
2021-05-06,31.07,34.82,27.89,2.23,69.4,10.6,2021,5,126,Spring,2020,31.46,31.08,3.99,0.8,0
2021-05-07,30.93,34.28,28.06,0.49,70.2,10.6,2021,5,127,Spring,2020,31.58,31.01,3.99,0.769,0
2021-05-08,32.19,35.86,28.46,9.41,69.1,10.4,2021,5,128,Spring,2020,31.37,30.98,4.04,1.044,0
2021-05-09,32.76,36.22,29.98,1.77,67.1,15.4,2021,5,129,Spring,2020,31.28,30.99,4.1,1.168,0
2021-05-10,32.35,36.04,29.35,12.57,66.4,19.1,2021,5,130,Spring,2020,31.2,31.01,4.3,1.079,0
2021-05-11,30.03,33.56,27.16,3.66,69.9,12.4,2021,5,131,Spring,2020,31.29,31.16,4.49,0.573,0
2021-05-12,29.66,32.56,27.15,1.62,69.6,13.4,2021,5,132,Spring,2020,31.22,31.27,4.51,0.493,0
2021-05-13,30.46,34.41,27.58,9.05,64.7,16.1,2021,5,133,Spring,2020,31.12,31.37,4.66,0.667,0
2021-05-14,31.58,35.04,29.13,5.54,68.7,11.9,2021,5,134,Spring,2020,31.1,31.38,4.72,0.911,0
2021-05-15,31.71,34.59,28.47,5.46,58.9,16.6,2021,5,135,Spring,2020,31.28,31.37,4.83,0.939,0
2021-05-16,32.06,34.15,28.54,8.71,76.1,9.7,2021,5,136,Spring,2020,31.54,31.45,4.78,1.016,0
2021-05-17,32.23,35.95,30.08,3.63,76.0,13.4,2021,5,137,Spring,2020,31.48,31.53,5.01,1.053,0
2021-05-18,31.23,34.71,27.35,1.19,74.7,10.2,2021,5,138,Spring,2020,31.5,31.61,4.97,0.835,0
2021-05-19,31.5,34.01,28.57,5.78,79.2,13.5,2021,5,139,Spring,2020,31.68,31.63,5.64,0.894,0
2021-05-20,30.08,32.45,26.7,2.21,78.0,16.0,2021,5,140,Spring,2020,31.76,31.65,6.05,0.584,0
2021-05-21,31.71,35.03,27.72,3.21,70.2,13.7,2021,5,141,Spring,2020,31.72,31.7,6.25,0.939,0
2021-05-22,32.95,36.68,30.37,5.2,66.5,19.0,2021,5,142,Spring,2020,31.89,31.71,8.2,1.21,0
2021-05-23,32.6,35.26,28.89,2.79,80.8,14.5,2021,5,143,Spring,2020,32.01,31.76,8.32,1.133,0
2021-05-24,31.98,35.54,28.49,6.0,83.2,11.9,2021,5,144,Spring,2020,32.38,31.73,8.59,0.998,0
2021-05-25,32.42,36.39,29.82,5.93,75.9,16.7,2021,5,145,Spring,2020,32.22,31.69,9.84,1.094,0
2021-05-26,32.35,36.13,29.95,2.28,68.9,16.0,2021,5,146,Spring,2020,31.95,31.65,10.11,1.079,0
2021-05-27,32.62,36.6,29.62,8.59,66.6,17.1,2021,5,147,Spring,2020,31.76,31.75,10.16,1.138,0
2021-05-28,30.65,33.56,27.0,14.6,77.7,15.1,2021,5,148,Spring,2020,31.79,31.83,10.32,0.708,0
2021-05-29,31.04,33.2,27.86,5.77,78.3,12.4,2021,5,149,Spring,2020,31.93,31.88,10.11,0.793,0
2021-05-30,31.29,33.9,29.23,1.73,81.6,19.3,2021,5,150,Spring,2020,31.9,31.94,10.21,0.848,0
2021-05-31,32.19,36.06,29.52,8.42,77.5,15.0,2021,5,151,Spring,2020,31.81,31.96,10.11,1.044,0
2021-06-01,33.37,36.6,29.56,4.13,87.6,19.3,2021,6,152,Summer,2020,31.96,31.98,10.28,1.301,0
2021-06-02,32.12,36.12,30.04,22.71,87.4,14.7,2021,6,153,Summer,2020,32.04,31.95,11.14,1.029,0
2021-06-03,32.01,35.14,28.43,15.28,83.4,19.2,2021,6,154,Summer,2020,32.18,31.92,11.75,1.005,0
2021-06-04,31.72,34.6,27.73,7.59,77.0,22.9,2021,6,155,Summer,2020,32.07,31.91,12.38,0.942,0
2021-06-05,31.6,34.48,29.3,60.61,95.3,14.3,2021,6,156,Summer,2020,31.81,31.99,12.92,0.915,0
2021-06-06,32.24,35.41,28.29,4.15,83.8,9.4,2021,6,157,Summer,2020,31.67,32.04,13.37,1.055,0
2021-06-07,31.43,34.57,28.21,17.61,88.9,17.8,2021,6,158,Summer,2020,31.79,32.03,13.89,0.878,0
2021-06-08,31.56,33.85,28.12,39.21,83.5,14.8,2021,6,159,Summer,2020,31.85,32.04,14.38,0.907,0
2021-06-09,31.16,33.45,27.46,20.55,94.1,16.3,2021,6,160,Summer,2020,31.93,32.04,15.32,0.819,0
2021-06-10,32.85,35.93,30.31,5.13,84.2,16.9,2021,6,161,Summer,2020,32.09,31.99,15.41,1.188,0
2021-06-11,32.12,34.7,29.52,6.41,87.4,19.9,2021,6,162,Summer,2020,32.2,31.94,15.9,1.029,0
2021-06-12,32.14,35.25,29.78,2.94,85.1,13.6,2021,6,163,Summer,2020,32.34,31.89,16.32,1.033,0
2021-06-13,33.36,35.49,29.85,8.42,80.6,14.9,2021,6,164,Summer,2020,32.38,31.85,16.19,1.299,0
2021-06-14,32.23,34.29,28.32,2.58,78.0,12.8,2021,6,165,Summer,2020,32.04,31.83,16.28,1.053,0
2021-06-15,32.51,34.8,30.43,13.79,85.5,14.1,2021,6,166,Summer,2020,31.89,31.79,16.42,1.114,0
2021-06-16,31.42,34.71,27.44,29.51,87.8,13.2,2021,6,167,Summer,2020,31.93,31.74,16.61,0.876,0
2021-06-17,30.47,33.43,27.66,19.48,86.9,20.8,2021,6,168,Summer,2020,31.91,31.58,17.52,0.669,0
2021-06-18,31.09,33.81,28.96,24.69,85.7,16.8,2021,6,169,Summer,2020,31.99,31.48,17.14,0.804,0
2021-06-19,32.4,34.75,29.86,18.37,85.1,18.0,2021,6,170,Summer,2020,32.05,31.4,16.7,1.09,0
2021-06-20,33.25,35.62,30.9,16.67,85.1,16.1,2021,6,171,Summer,2020,32.1,31.31,17.23,1.275,0
2021-06-21,32.77,35.77,30.06,20.71,87.3,14.5,2021,6,172,Summer,2020,32.18,31.26,16.35,1.17,0
2021-06-22,32.98,36.39,29.16,17.6,84.0,18.6,2021,6,173,Summer,2020,32.14,31.21,16.45,1.216,0
2021-06-23,31.71,34.45,28.63,34.13,85.7,19.2,2021,6,174,Summer,2020,31.95,31.15,15.94,0.939,0
2021-06-24,31.05,33.36,28.61,8.55,82.3,12.3,2021,6,175,Summer,2020,31.43,31.08,15.0,0.796,0
2021-06-25,30.85,34.13,28.76,17.04,82.4,13.4,2021,6,176,Summer,2020,31.09,31.02,14.81,0.752,0
2021-06-26,31.06,34.59,28.37,21.13,90.6,17.7,2021,6,177,Summer,2020,30.69,30.95,15.25,0.798,0
2021-06-27,29.57,32.03,26.96,10.74,81.2,20.4,2021,6,178,Summer,2020,30.53,30.91,15.65,0.473,0
2021-06-28,30.41,33.76,27.03,8.39,85.7,16.0,2021,6,179,Summer,2020,30.16,30.82,16.69,0.656,0
2021-06-29,30.2,32.62,28.13,5.93,82.8,15.3,2021,6,180,Summer,2020,29.91,30.73,16.5,0.61,0
2021-06-30,30.57,34.18,27.65,14.12,80.8,15.4,2021,6,181,Summer,2020,29.71,30.66,17.24,0.691,0
2021-07-01,28.47,31.92,25.52,31.43,86.7,17.7,2021,7,182,Summer,2020,29.66,30.62,17.28,0.233,0
2021-07-02,29.06,31.58,25.22,11.31,89.8,13.5,2021,7,183,Summer,2020,29.59,30.63,16.45,0.362,0
2021-07-03,29.68,32.25,27.66,2.21,91.2,19.0,2021,7,184,Summer,2020,29.69,30.65,16.04,0.497,0
2021-07-04,29.23,31.53,25.46,23.45,90.3,10.9,2021,7,185,Summer,2020,29.53,30.63,15.45,0.399,0
2021-07-05,29.95,33.36,26.54,34.14,93.1,17.3,2021,7,186,Summer,2020,29.67,30.56,15.59,0.556,0
2021-07-06,30.87,33.51,28.8,7.37,82.6,16.4,2021,7,187,Summer,2020,29.73,30.44,15.13,0.756,0
2021-07-07,29.46,31.93,26.64,2.21,80.4,16.4,2021,7,188,Summer,2020,29.86,30.33,14.44,0.449,0
2021-07-08,29.46,32.37,26.29,10.87,89.8,14.3,2021,7,189,Summer,2020,30.13,30.25,14.28,0.449,0
2021-07-09,29.49,33.28,25.5,15.06,81.6,17.5,2021,7,190,Summer,2020,30.04,30.19,15.01,0.456,0
2021-07-10,30.57,33.81,28.1,18.19,89.4,11.7,2021,7,191,Summer,2020,30.01,30.14,16.49,0.691,0
2021-07-11,31.14,34.97,28.51,18.56,91.3,15.5,2021,7,192,Summer,2020,30.12,30.1,16.38,0.815,0
2021-07-12,29.27,31.45,26.98,34.05,80.6,16.5,2021,7,193,Summer,2020,30.39,30.06,17.06,0.408,0
2021-07-13,30.65,33.02,27.63,2.81,87.4,12.7,2021,7,194,Summer,2020,30.69,30.06,16.77,0.708,0
2021-07-14,30.26,33.56,27.83,24.84,96.0,15.6,2021,7,195,Summer,2020,30.78,30.03,16.52,0.623,0
2021-07-15,31.38,35.14,28.98,14.72,89.6,10.8,2021,7,196,Summer,2020,30.67,30.04,16.38,0.867,0
2021-07-16,31.56,33.97,29.47,4.72,88.1,19.5,2021,7,197,Summer,2020,30.82,30.06,16.02,0.907,0
2021-07-17,31.2,33.69,27.98,7.06,83.7,11.4,2021,7,198,Summer,2020,30.67,30.1,15.06,0.828,0
2021-07-18,30.34,32.61,28.13,7.22,77.5,17.3,2021,7,199,Summer,2020,30.55,30.11,14.69,0.641,0
2021-07-19,30.33,33.24,26.85,22.46,92.6,14.2,2021,7,200,Summer,2020,30.45,30.07,15.04,0.639,0
2021-07-20,29.65,31.74,27.38,2.85,91.9,19.9,2021,7,201,Summer,2020,30.23,30.04,14.66,0.49,0
2021-07-21,29.42,31.92,25.98,0.05,83.9,19.6,2021,7,202,Summer,2020,29.99,29.98,16.2,0.44,0
2021-07-22,30.64,33.14,27.82,12.66,88.5,10.8,2021,7,203,Summer,2020,29.89,29.89,18.0,0.706,0
2021-07-23,30.0,33.35,26.93,56.25,94.3,18.5,2021,7,204,Summer,2020,29.82,29.88,18.41,0.567,0
2021-07-24,29.54,31.82,26.49,52.83,99.0,19.5,2021,7,205,Summer,2020,29.81,29.87,18.37,0.466,0
2021-07-25,29.65,32.48,26.61,13.89,85.4,18.7,2021,7,206,Summer,2020,29.81,29.87,17.94,0.49,0
2021-07-26,29.84,32.04,26.33,41.3,99.0,14.2,2021,7,207,Summer,2020,29.81,29.85,18.02,0.532,0
2021-07-27,29.59,33.41,26.97,2.28,84.4,12.7,2021,7,208,Summer,2020,29.94,29.8,17.74,0.477,0
2021-07-28,29.39,33.04,26.4,0.73,92.0,15.9,2021,7,209,Summer,2020,30.0,29.82,17.42,0.434,0
2021-07-29,30.68,33.09,28.06,1.73,84.3,13.7,2021,7,210,Summer,2020,29.93,29.78,17.62,0.715,0
2021-07-30,30.91,34.85,28.07,3.5,89.7,17.1,2021,7,211,Summer,2020,29.75,29.77,17.57,0.765,0
2021-07-31,29.93,32.06,27.39,2.37,91.5,15.9,2021,7,212,Summer,2020,29.56,29.76,17.54,0.551,0
2021-08-01,29.17,32.7,26.29,0.34,93.1,17.2,2021,8,213,Summer,2020,29.38,29.76,18.44,0.386,0
2021-08-02,28.6,31.46,24.64,12.65,99.0,11.2,2021,8,214,Summer,2020,29.03,29.73,18.6,0.262,0
2021-08-03,28.25,31.94,25.35,12.0,89.5,17.3,2021,8,215,Summer,2020,28.78,29.76,18.68,0.185,0
2021-08-04,28.15,30.15,24.3,80.35,93.1,13.6,2021,8,216,Summer,2020,28.68,29.78,18.0,0.163,0
2021-08-05,28.2,30.48,26.06,61.46,97.0,9.5,2021,8,217,Summer,2020,28.71,29.86,18.05,0.174,0
2021-08-06,29.13,32.15,25.94,14.45,91.6,17.3,2021,8,218,Summer,2020,28.9,29.99,18.08,0.377,0
2021-08-07,29.28,31.72,25.79,9.58,88.1,13.4,2021,8,219,Summer,2020,29.11,30.07,17.94,0.41,0
2021-08-08,29.38,32.83,26.57,2.45,85.6,10.2,2021,8,220,Summer,2020,29.34,30.17,16.67,0.432,0
2021-08-09,29.94,33.21,26.87,20.5,90.9,15.9,2021,8,221,Summer,2020,29.53,30.25,15.27,0.554,0
2021-08-10,29.7,32.48,26.18,10.25,89.8,11.4,2021,8,222,Summer,2020,29.64,30.3,14.95,0.501,0
2021-08-11,29.74,33.21,25.98,24.29,89.8,16.3,2021,8,223,Summer,2020,29.89,30.36,14.09,0.51,0
2021-08-12,29.52,31.69,26.21,8.91,92.8,12.0,2021,8,224,Summer,2020,30.23,30.44,14.65,0.462,0
2021-08-13,29.95,33.45,26.35,23.32,84.9,12.4,2021,8,225,Summer,2020,30.28,30.53,15.4,0.556,0
2021-08-14,30.99,34.18,28.26,13.81,82.2,14.4,2021,8,226,Summer,2020,30.47,30.55,15.81,0.782,0
2021-08-15,31.75,34.54,28.85,31.65,82.2,18.8,2021,8,227,Summer,2020,30.66,30.53,15.97,0.948,0
2021-08-16,30.32,32.36,26.77,12.01,86.3,18.1,2021,8,228,Summer,2020,31.0,30.55,16.89,0.636,0
2021-08-17,31.01,33.38,28.62,9.36,78.2,13.4,2021,8,229,Summer,2020,31.52,30.6,17.04,0.787,0
2021-08-18,31.11,33.48,27.39,2.26,83.1,10.2,2021,8,230,Summer,2020,31.79,30.66,16.65,0.809,0
2021-08-19,31.9,35.64,29.69,4.27,91.1,11.3,2021,8,231,Summer,2020,31.99,30.79,16.7,0.981,0
2021-08-20,33.56,36.9,30.92,1.0,70.6,13.2,2021,8,232,Summer,2020,32.19,30.89,14.45,1.343,0
2021-08-21,32.91,35.54,29.34,8.56,86.1,15.6,2021,8,233,Summer,2020,32.2,30.95,12.66,1.201,0
2021-08-22,33.09,36.17,29.79,18.03,88.7,16.0,2021,8,234,Summer,2020,32.28,31.03,12.2,1.24,0
2021-08-23,31.72,35.32,29.15,10.85,87.9,20.2,2021,8,235,Summer,2020,32.33,31.06,12.37,0.942,0
2021-08-24,31.14,34.74,28.04,4.37,88.9,19.5,2021,8,236,Summer,2020,32.1,31.1,12.49,0.815,0
2021-08-25,31.67,35.48,29.29,15.48,89.2,19.0,2021,8,237,Summer,2020,31.86,31.13,11.96,0.931,0
2021-08-26,32.21,35.7,29.74,19.07,92.3,15.6,2021,8,238,Summer,2020,31.47,31.17,13.09,1.048,0
2021-08-27,31.97,34.63,28.05,23.24,91.2,19.0,2021,8,239,Summer,2020,31.32,31.18,12.48,0.996,0
2021-08-28,31.23,33.87,28.04,13.91,86.6,15.3,2021,8,240,Summer,2020,31.25,31.18,12.26,0.835,0
2021-08-29,30.35,33.98,27.57,8.24,90.8,12.5,2021,8,241,Summer,2020,31.08,31.17,11.83,0.643,0
2021-08-30,30.65,34.52,27.64,29.9,83.3,13.5,2021,8,242,Summer,2020,31.05,31.14,11.67,0.708,0
2021-08-31,30.67,33.7,27.59,5.02,84.5,13.8,2021,8,243,Summer,2020,30.93,31.07,10.77,0.713,0
2021-09-01,30.45,32.66,28.17,1.05,83.9,11.7,2021,9,244,Autumn,2020,30.73,31.02,10.75,0.665,0
2021-09-02,32.04,36.0,29.02,13.36,89.0,16.5,2021,9,245,Autumn,2020,30.93,30.99,10.66,1.011,0
2021-09-03,31.1,34.54,27.28,12.71,87.9,11.7,2021,9,246,Autumn,2020,30.86,31.0,11.25,0.806,0
2021-09-04,29.88,32.72,27.69,8.05,82.1,13.5,2021,9,247,Autumn,2020,30.83,30.97,11.4,0.541,0
2021-09-05,31.72,34.83,28.54,0.64,87.8,14.9,2021,9,248,Autumn,2020,30.9,30.89,11.43,0.942,0
2021-09-06,30.17,33.86,27.8,14.51,87.2,9.0,2021,9,249,Autumn,2020,30.72,30.78,11.24,0.604,0
2021-09-07,30.44,34.3,28.31,6.18,85.9,7.4,2021,9,250,Autumn,2020,30.57,30.62,10.86,0.663,0
2021-09-08,30.94,33.35,27.2,4.63,78.2,11.7,2021,9,251,Autumn,2020,30.53,30.49,10.62,0.772,0
2021-09-09,30.76,34.54,27.43,43.94,88.6,13.0,2021,9,252,Autumn,2020,30.23,30.42,10.61,0.732,0
2021-09-10,30.1,32.73,27.0,6.02,87.2,17.7,2021,9,253,Autumn,2020,30.24,30.34,10.89,0.588,0
2021-09-11,29.58,32.47,27.47,2.35,92.4,14.2,2021,9,254,Autumn,2020,30.1,30.25,10.51,0.475,0
2021-09-12,29.62,32.12,27.31,10.56,79.3,13.5,2021,9,255,Autumn,2020,29.83,30.21,9.97,0.484,0
2021-09-13,30.25,33.8,26.3,8.98,87.1,10.3,2021,9,256,Autumn,2020,29.71,30.17,11.28,0.621,0
2021-09-14,29.47,32.24,26.22,4.5,92.2,9.2,2021,9,257,Autumn,2020,29.91,30.12,11.14,0.451,0
2021-09-15,29.02,32.01,26.96,11.34,84.3,10.2,2021,9,258,Autumn,2020,30.12,30.07,10.16,0.353,0
2021-09-16,29.95,33.46,25.98,6.64,84.3,12.4,2021,9,259,Autumn,2020,30.32,30.02,10.34,0.556,0
2021-09-17,31.51,35.37,29.09,20.15,89.9,13.4,2021,9,260,Autumn,2020,30.24,29.99,10.32,0.896,0
2021-09-18,30.99,34.76,28.76,8.59,85.7,9.1,2021,9,261,Autumn,2020,30.07,29.92,9.91,0.782,0
2021-09-19,31.07,34.12,28.56,1.97,82.2,9.6,2021,9,262,Autumn,2020,29.9,29.92,9.68,0.8,0
2021-09-20,29.67,32.98,27.65,2.92,77.4,15.1,2021,9,263,Autumn,2020,29.77,29.92,9.43,0.495,0
2021-09-21,28.3,31.02,25.53,6.72,86.4,10.7,2021,9,264,Autumn,2020,29.45,29.85,9.62,0.196,0
2021-09-22,27.79,30.01,25.56,3.67,90.3,9.9,2021,9,265,Autumn,2020,29.25,29.81,9.41,0.085,0
2021-09-23,29.08,31.78,26.73,3.86,77.6,10.3,2021,9,266,Autumn,2020,29.21,29.77,9.55,0.366,0
2021-09-24,29.25,32.18,26.59,23.85,90.7,10.3,2021,9,267,Autumn,2020,29.24,29.75,9.51,0.403,0
2021-09-25,29.57,32.0,26.9,7.72,76.4,13.7,2021,9,268,Autumn,2020,29.3,29.75,8.09,0.473,0
2021-09-26,30.81,33.57,27.92,7.09,89.5,12.1,2021,9,269,Autumn,2020,29.52,29.76,7.93,0.743,0
2021-09-27,29.9,33.05,26.48,53.27,85.3,16.9,2021,9,270,Autumn,2020,29.51,29.71,8.04,0.545,0
2021-09-28,28.71,31.32,26.1,4.12,81.6,13.4,2021,9,271,Autumn,2020,29.57,29.76,7.73,0.286,0
2021-09-29,29.35,32.75,27.16,0.51,78.4,12.7,2021,9,272,Autumn,2020,29.63,29.77,7.48,0.425,0
2021-09-30,29.0,31.74,26.49,10.41,80.9,12.1,2021,9,273,Autumn,2020,29.67,29.76,7.36,0.349,0
2021-10-01,29.66,31.72,26.98,0.32,83.8,4.0,2021,10,274,Autumn,2020,29.67,29.82,7.08,0.493,0
2021-10-02,29.95,32.51,27.22,0.94,77.0,5.1,2021,10,275,Autumn,2020,29.79,29.84,6.9,0.556,0
2021-10-03,31.14,33.15,28.43,6.08,81.9,10.5,2021,10,276,Autumn,2020,29.75,29.8,6.3,0.815,0
2021-10-04,29.86,32.32,25.96,0.29,81.6,9.1,2021,10,277,Autumn,2020,29.75,29.76,6.07,0.536,0
2021-10-05,29.58,32.83,26.37,6.57,72.0,11.1,2021,10,278,Autumn,2020,29.87,29.67,6.22,0.475,0
2021-10-06,29.04,31.19,26.25,8.25,76.9,8.8,2021,10,279,Autumn,2020,29.98,29.61,6.15,0.357,0
2021-10-07,29.05,31.76,25.3,10.11,82.4,13.0,2021,10,280,Autumn,2020,29.89,29.61,6.04,0.36,0
2021-10-08,30.46,32.91,27.83,3.54,75.9,17.5,2021,10,281,Autumn,2020,29.64,29.58,6.33,0.667,0
2021-10-09,30.7,33.84,28.61,1.37,83.3,9.9,2021,10,282,Autumn,2020,29.85,29.57,6.25,0.719,0
2021-10-10,30.56,34.2,26.81,1.15,75.5,14.8,2021,10,283,Autumn,2020,30.06,29.56,5.61,0.689,0
2021-10-11,28.12,30.44,24.54,5.73,91.9,7.5,2021,10,284,Autumn,2020,30.08,29.55,5.48,0.157,0
2021-10-12,31.03,34.33,27.75,1.38,80.2,15.1,2021,10,285,Autumn,2020,30.14,29.55,5.31,0.791,0
2021-10-13,30.5,32.61,27.15,1.3,78.6,6.2,2021,10,286,Autumn,2020,30.09,29.54,3.55,0.676,0
2021-10-14,29.18,31.28,26.11,1.06,76.8,9.7,2021,10,287,Autumn,2020,30.06,29.54,3.76,0.388,0
2021-10-15,30.86,32.99,28.68,2.76,82.1,8.2,2021,10,288,Autumn,2020,30.3,29.58,4.24,0.754,0
2021-10-16,30.36,33.18,26.39,1.26,77.7,8.8,2021,10,289,Autumn,2020,29.92,29.6,4.17,0.645,0
2021-10-17,30.34,33.35,27.05,2.1,78.0,11.1,2021,10,290,Autumn,2020,29.57,29.56,4.21,0.641,0
2021-10-18,29.84,32.37,25.92,1.86,82.1,10.7,2021,10,291,Autumn,2020,29.43,29.36,4.21,0.532,0
2021-10-19,28.34,30.35,26.08,6.32,77.1,2.7,2021,10,292,Autumn,2020,28.85,29.17,4.04,0.205,0
2021-10-20,28.06,30.49,25.49,0.79,83.8,8.3,2021,10,293,Autumn,2020,28.63,29.01,4.11,0.144,0
2021-10-21,28.22,31.94,25.57,3.61,79.3,12.3,2021,10,294,Autumn,2020,28.42,28.83,4.02,0.179,0
2021-10-22,26.81,29.61,23.82,12.36,81.4,10.1,2021,10,295,Autumn,2020,28.34,28.7,3.78,-0.129,0
2021-10-23,28.78,32.35,25.87,1.36,77.9,6.8,2021,10,296,Autumn,2020,28.7,28.53,3.45,0.301,0
2021-10-24,28.88,31.42,26.05,4.55,72.5,9.7,2021,10,297,Autumn,2020,28.91,28.37,3.36,0.323,0
2021-10-25,29.28,33.14,26.59,4.04,70.0,8.1,2021,10,298,Autumn,2020,29.02,28.24,3.33,0.41,0
2021-10-26,30.87,33.65,28.28,1.74,78.1,6.5,2021,10,299,Autumn,2020,29.53,28.12,3.33,0.756,0
2021-10-27,29.52,32.83,26.35,0.6,73.7,7.0,2021,10,300,Autumn,2020,29.64,28.11,3.15,0.462,0
2021-10-28,29.01,32.69,25.07,10.46,75.7,11.2,2021,10,301,Autumn,2020,29.57,28.07,3.27,0.351,0
2021-10-29,30.36,33.02,26.59,14.88,81.0,4.8,2021,10,302,Autumn,2020,28.84,27.95,3.38,0.645,0
2021-10-30,29.57,31.71,26.45,8.45,84.9,6.2,2021,10,303,Autumn,2020,28.04,27.87,3.35,0.473,0
2021-10-31,28.4,32.04,25.96,1.29,77.6,8.7,2021,10,304,Autumn,2020,27.41,27.71,3.27,0.218,0
2021-11-01,24.16,27.05,21.24,1.13,79.0,7.5,2021,11,305,Autumn,2020,26.71,27.58,3.31,-0.706,0
2021-11-02,25.27,28.48,22.82,0.91,61.0,3.1,2021,11,306,Autumn,2020,25.98,27.42,3.25,-0.464,0
2021-11-03,25.09,28.29,22.88,2.48,66.2,14.2,2021,11,307,Autumn,2020,25.18,27.28,3.2,-0.503,0
2021-11-04,24.15,27.75,20.45,3.88,70.7,8.1,2021,11,308,Autumn,2020,24.77,27.25,3.01,-0.708,0
2021-11-05,25.24,28.08,21.91,1.06,68.4,7.9,2021,11,309,Autumn,2020,25.18,27.22,2.98,-0.471,0
2021-11-06,23.97,27.48,21.33,0.04,65.2,11.1,2021,11,310,Autumn,2020,25.41,27.11,2.87,-0.748,0
2021-11-07,25.49,28.03,22.86,0.98,65.0,5.6,2021,11,311,Autumn,2020,25.8,27.0,2.46,-0.416,0
2021-11-08,27.06,29.89,23.51,0.47,67.5,8.9,2021,11,312,Autumn,2020,26.59,26.83,2.48,-0.074,0
2021-11-09,26.88,29.48,24.13,0.96,69.1,7.1,2021,11,313,Autumn,2020,26.86,26.69,2.49,-0.113,0
2021-11-10,27.82,30.92,24.6,0.39,64.2,7.0,2021,11,314,Autumn,2020,27.25,26.56,2.38,0.092,0
2021-11-11,29.69,33.19,26.21,4.93,66.4,6.4,2021,11,315,Autumn,2020,27.32,26.4,2.34,0.499,0
2021-11-12,27.12,29.23,23.21,4.64,59.5,12.9,2021,11,316,Autumn,2020,27.22,26.23,2.32,-0.061,0
2021-11-13,26.72,30.31,24.12,0.14,67.4,9.8,2021,11,317,Autumn,2020,27.07,25.99,2.13,-0.148,0
2021-11-14,25.95,28.39,23.44,0.51,52.6,2.1,2021,11,318,Autumn,2020,26.73,25.74,1.69,-0.316,0
2021-11-15,26.39,28.9,23.53,2.3,62.9,9.0,2021,11,319,Autumn,2020,26.41,25.49,1.44,-0.22,0
2021-11-16,25.78,29.2,22.76,0.27,55.3,5.8,2021,11,320,Autumn,2020,26.41,25.28,1.43,-0.353,0
